,id,timestamp,pair,amount0In,amount0Out,amount1In,amount1Out,amountUSD,to,sender,transaction,p_usd,side,flow,tx_id,tx_from
0,0x4044bc3d88ffc97f0439b0ac674c153947f168e8de4265953cec8ffd47119ca6-0,2023-04-21 00:59:47,WETH/DED,0.5,0.0,0.0,36497944081.598816,1004.218958011987,0xaf2358e98683265cbd3a48509123d390ddf54534,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x4044bc3d88ffc97f0439b0ac674c153947f168e8de4265953cec8ffd47119ca6'},2.7514397955316185e-08,buyer,-1004.218958011987,0x4044bc3d88ffc97f0439b0ac674c153947f168e8de4265953cec8ffd47119ca6,0xAf2358e98683265cBd3a48509123d390dDf54534
1,0x88cf2fed66b68c25cca63238de9fa20ea8a97a38c2c9ae985ad17cfc53d5a6dc-0,2023-04-21 00:59:47,WETH/DED,4.0,0.0,0.0,187049040776.93182,9621.001826843853,0x6f46abc204adc0491bbe88c93a6f1d795686a05e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x88cf2fed66b68c25cca63238de9fa20ea8a97a38c2c9ae985ad17cfc53d5a6dc'},5.143571860556892e-08,buyer,-9621.001826843853,0x88cf2fed66b68c25cca63238de9fa20ea8a97a38c2c9ae985ad17cfc53d5a6dc,0x6F46ABc204AdC0491bBe88C93a6F1d795686a05E
2,0xc4c2b4bcd22f68fa4455f7e17fb31a9e8e48a95f30a91793ff60193d3d14d81e-0,2023-04-21 00:59:47,WETH/DED,0.1,0.0,0.0,3154672029.1037087,195.54437799596138,0xc1c6ac0b48c4d27bf5f6346266f177499f0cc680,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xc4c2b4bcd22f68fa4455f7e17fb31a9e8e48a95f30a91793ff60193d3d14d81e'},6.198564421022193e-08,buyer,-195.54437799596138,0xc4c2b4bcd22f68fa4455f7e17fb31a9e8e48a95f30a91793ff60193d3d14d81e,0xC1c6aC0b48c4d27Bf5F6346266F177499f0CC680
3,0xf80d2cf02f2a2a86755c590655e96bb19da6599eb8f65223b033211ed39f9fe6-0,2023-04-21 00:59:47,WETH/DED,0.1,0.0,0.0,3105065502.633635,195.53820422155465,0xa5bb0f7c1b9742b6e7ee81bb18d2c3bff2b27d10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xf80d2cf02f2a2a86755c590655e96bb19da6599eb8f65223b033211ed39f9fe6'},6.297393857092685e-08,buyer,-195.53820422155465,0xf80d2cf02f2a2a86755c590655e96bb19da6599eb8f65223b033211ed39f9fe6,0xA5Bb0F7C1B9742b6e7eE81bB18D2c3bFF2b27d10
4,0x99beafda8cd79427c2cd248ab8c60355233d8a5cc382f5a352b9ee5d8321c3a8-0,2023-04-21 00:59:59,WETH/DED,0.05,0.0,0.0,1517568619.649227,97.57360328338896,0x8dda6d146e5f2ff37c372d69699af22b917b5f3e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x99beafda8cd79427c2cd248ab8c60355233d8a5cc382f5a352b9ee5d8321c3a8'},6.429600745562483e-08,buyer,-97.57360328338896,0x99beafda8cd79427c2cd248ab8c60355233d8a5cc382f5a352b9ee5d8321c3a8,0x8DdA6d146e5f2Ff37C372D69699AF22b917b5f3E
5,0xafebeccbd88ebeb4932b5aaf59188afb34e9e230784c5251cd9c8fff56bace87-0,2023-04-21 00:59:59,WETH/DED,0.07,0.0,0.0,2144645897.3271027,136.7117038675994,0x052cb121f0e184310096bc4fafb358ac4037add5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xafebeccbd88ebeb4932b5aaf59188afb34e9e230784c5251cd9c8fff56bace87'},6.374558337951492e-08,buyer,-136.7117038675994,0xafebeccbd88ebeb4932b5aaf59188afb34e9e230784c5251cd9c8fff56bace87,0x052cb121f0E184310096bc4fAFB358Ac4037aDD5
6,0xc6ebc3064803506ecbddd709bcf0654137759e752139f94345d26890aa46b3b4-0,2023-04-21 01:00:11,WETH/DED,0.011000000000000001,0.0,0.0,332278719.1364875,21.434309672305538,0x6ba63f51cd7606d01b8a52d99f4d37aeeba240f1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xc6ebc3064803506ecbddd709bcf0654137759e752139f94345d26890aa46b3b4'},6.450701907124283e-08,buyer,-21.434309672305538,0xc6ebc3064803506ecbddd709bcf0654137759e752139f94345d26890aa46b3b4,0x6ba63F51cd7606d01b8a52d99f4d37AeebA240f1
7,0x252da4265574f12f8fb1231301382ec371f28714e5d9361e8fb89acc479b15b4-1,2023-04-21 01:00:23,WETH/DED,5.183449249035059,0.0,0.0,111524625230.00212,12132.22925984905,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x252da4265574f12f8fb1231301382ec371f28714e5d9361e8fb89acc479b15b4'},1.0878520537350582e-07,buyer,-12132.22925984905,0x252da4265574f12f8fb1231301382ec371f28714e5d9361e8fb89acc479b15b4,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
8,0x2eab01af2996bda735af89d153cf84e6250c962b2bed277a61d84bd8360eab85-0,2023-04-21 01:00:23,WETH/DED,0.2,0.0,0.0,3031382202.043282,391.70702003058926,0x03da6b5a21e3f3bf9c508ae7e97510887e1aeabb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x2eab01af2996bda735af89d153cf84e6250c962b2bed277a61d84bd8360eab85'},1.2921729888318334e-07,buyer,-391.70702003058926,0x2eab01af2996bda735af89d153cf84e6250c962b2bed277a61d84bd8360eab85,0x03dA6B5a21E3F3BF9c508aE7e97510887e1aeaBb
9,0x38dfb516f6e031eecbbf0f9ac8ecd8c1dda613dac360921e901e0f802d9d5e1a-0,2023-04-21 01:00:23,WETH/DED,1.5,0.0,0.0,39885075961.16832,3090.497602595526,0xd84a8765d013c89caf238db04956e8d978f8cba5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x38dfb516f6e031eecbbf0f9ac8ecd8c1dda613dac360921e901e0f802d9d5e1a'},7.74850624731015e-08,buyer,-3090.497602595526,0x38dfb516f6e031eecbbf0f9ac8ecd8c1dda613dac360921e901e0f802d9d5e1a,0xd84A8765D013C89cAf238Db04956E8D978F8cba5
10,0xf5cd31f20a74f04cdd98b7c4ddd1833313b00825db4dc4bd6a0e0cf41bf736af-1,2023-04-21 01:00:23,WETH/DED,0.0,5.25967775453361,111524620507.63567,0.0,8786.331501694996,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0xf5cd31f20a74f04cdd98b7c4ddd1833313b00825db4dc4bd6a0e0cf41bf736af'},7.878378300416121e-08,seller,8786.331501694996,0xf5cd31f20a74f04cdd98b7c4ddd1833313b00825db4dc4bd6a0e0cf41bf736af,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
11,0x04236732650d4363d2528a6ba9120774b76196d0ece287d752e3f2ecb3f3a657-0,2023-04-21 01:00:35,WETH/DED,0.0,1.490380054539539,29084604237.335274,0.0,2781.8119723780924,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x04236732650d4363d2528a6ba9120774b76196d0ece287d752e3f2ecb3f3a657'},9.564551574015028e-08,seller,2781.8119723780924,0x04236732650d4363d2528a6ba9120774b76196d0ece287d752e3f2ecb3f3a657,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
12,0x288dd7975ff093bdfa7c385f6cb6724fa3fb028e4f6a8c45d4c2fa38ac47dbb8-0,2023-04-21 01:00:35,WETH/DED,1.3326478084270978,0.0,0.0,29084604237.335274,2715.1227993081407,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x288dd7975ff093bdfa7c385f6cb6724fa3fb028e4f6a8c45d4c2fa38ac47dbb8'},9.33525784690856e-08,buyer,-2715.1227993081407,0x288dd7975ff093bdfa7c385f6cb6724fa3fb028e4f6a8c45d4c2fa38ac47dbb8,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
13,0x60c5b3f0f7e5ddad29add90d8084311e2dd1cbf81164df738f729a68a9aa79ad-0,2023-04-21 01:00:35,WETH/DED,0.05,0.0,0.0,1047523999.3269912,97.54485098922324,0xe2b725072ce13a0fda3207450fd9a50457b39bd8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x60c5b3f0f7e5ddad29add90d8084311e2dd1cbf81164df738f729a68a9aa79ad'},9.311944265896862e-08,buyer,-97.54485098922324,0x60c5b3f0f7e5ddad29add90d8084311e2dd1cbf81164df738f729a68a9aa79ad,0xE2B725072ce13a0Fda3207450Fd9a50457B39BD8
14,0x7870f8b30c1655f53c5eb93ad9be0d9c6988942afd4c71b9399ea79791693675-0,2023-04-21 01:00:35,WETH/DED,1.0,0.0,0.0,18795447966.367565,2009.3330152604115,0xddee00bd2cc1676eecca462dc16767fb7081bbdb,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x7870f8b30c1655f53c5eb93ad9be0d9c6988942afd4c71b9399ea79791693675'},1.0690530062682715e-07,buyer,-2009.3330152604115,0x7870f8b30c1655f53c5eb93ad9be0d9c6988942afd4c71b9399ea79791693675,0xDdEe00BD2cC1676eeccA462DC16767FB7081bBdb
15,0xa3cf1ca689e93273338defdb4b498b88b1a222ab94aa66526fff91cf11eea384-0,2023-04-21 01:00:35,WETH/DED,0.1,0.0,0.0,2115571116.7228177,195.40960773022982,0x0b72d63a587541c5037f94117603134551e28e30,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xa3cf1ca689e93273338defdb4b498b88b1a222ab94aa66526fff91cf11eea384'},9.236730743088152e-08,buyer,-195.40960773022982,0xa3cf1ca689e93273338defdb4b498b88b1a222ab94aa66526fff91cf11eea384,0x0B72d63a587541c5037F94117603134551e28E30
16,0x31b1d8eb109356195b7199a760dea8caccee4d40847828a8c3148576798fb3d6-0,2023-04-21 01:00:47,WETH/DED,0.1,0.0,0.0,2074874721.1333597,195.40343486866817,0x012d20a5cec8006ea95b21c5da97f3f32b6795f2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x31b1d8eb109356195b7199a760dea8caccee4d40847828a8c3148576798fb3d6'},9.417601596781365e-08,buyer,-195.40343486866817,0x31b1d8eb109356195b7199a760dea8caccee4d40847828a8c3148576798fb3d6,0x012D20A5cEc8006ea95b21c5Da97F3F32B6795F2
17,0x8e64625efbbbe3dfbfe31555855f7fe39276efe38f4597aa0907d17af68d3186-0,2023-04-21 01:00:47,WETH/DED,0.2,0.0,0.0,4070846843.1828165,392.04969354374117,0x91d5482f54f2dfddf21caf8f5528f689397ae223,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x8e64625efbbbe3dfbfe31555855f7fe39276efe38f4597aa0907d17af68d3186'},9.63066675427206e-08,buyer,-392.04969354374117,0x8e64625efbbbe3dfbfe31555855f7fe39276efe38f4597aa0907d17af68d3186,0x91d5482F54F2dfddf21cAf8f5528F689397Ae223
18,0x4590f8dc07c301007e0d516a169af7f4080f18fba229260915f8a71acf9f1300-0,2023-04-21 01:00:59,WETH/DED,0.0,0.3488185537470181,6501065667.33912,0.0,674.2504975159943,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x4590f8dc07c301007e0d516a169af7f4080f18fba229260915f8a71acf9f1300'},1.0371384200953078e-07,seller,674.2504975159943,0x4590f8dc07c301007e0d516a169af7f4080f18fba229260915f8a71acf9f1300,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
19,0x6d838acf852f719950cd58c62b0181869eca5be0af9fbf0009ea7d91f083cd94-0,2023-04-21 01:00:59,WETH/DED,0.3302696663688151,0.0,0.0,6501065667.33912,650.0149432671075,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x6d838acf852f719950cd58c62b0181869eca5be0af9fbf0009ea7d91f083cd94'},9.998590639266038e-08,buyer,-650.0149432671075,0x6d838acf852f719950cd58c62b0181869eca5be0af9fbf0009ea7d91f083cd94,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
20,0xea6d0a53d53cafd86f2c77f67b8ebf7a39bbddfca6af6605d4f7bd848da1d9fd-0,2023-04-21 01:00:59,WETH/DED,0.5,0.0,0.0,9349966488.797157,988.9904169214032,0xc26239d7787ff8042b1e878608c1ef31ab3c7b79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xea6d0a53d53cafd86f2c77f67b8ebf7a39bbddfca6af6605d4f7bd848da1d9fd'},1.0577475524713175e-07,buyer,-988.9904169214032,0xea6d0a53d53cafd86f2c77f67b8ebf7a39bbddfca6af6605d4f7bd848da1d9fd,0xc26239d7787Ff8042B1e878608c1ef31ab3c7b79
21,0x02830aa2c6bae1f12837df8c2e7d47cd55e5849cb46c602b6e24cabca75223de-0,2023-04-21 01:01:11,WETH/DED,0.11199993609834327,0.0,0.0,1552010690.1777,218.79159627969793,0x1aeae1805349ddc2c9d2f395cf95b6f012ef257c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x02830aa2c6bae1f12837df8c2e7d47cd55e5849cb46c602b6e24cabca75223de'},1.4097299565291463e-07,buyer,-218.79159627969793,0x02830aa2c6bae1f12837df8c2e7d47cd55e5849cb46c602b6e24cabca75223de,0x1AEAe1805349dDc2C9D2f395cF95b6F012EF257c
22,0x57d21e921ed12fc38eeefb43e987cfb211e276774ec4c461a7f53e61da470415-0,2023-04-21 01:01:11,WETH/DED,0.1,0.0,0.0,1737677073.5799289,195.34951443325303,0x7067b02f34714af1b7dedae3305af598a4b7e41d,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x57d21e921ed12fc38eeefb43e987cfb211e276774ec4c461a7f53e61da470415'},1.1241991817892707e-07,buyer,-195.34951443325303,0x57d21e921ed12fc38eeefb43e987cfb211e276774ec4c461a7f53e61da470415,0x7067B02F34714Af1b7dedaE3305Af598A4b7e41D
23,0x7977282ae6a7c3ab056b61ff32f5617d96051234767b1c29b1836f499f0b038e-0,2023-04-21 01:01:11,WETH/DED,0.11159981329227016,0.0,0.0,1583522793.7738,218.0153153407399,0x3917111c1f75e9b1a6bce239750c3feca00c55a7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x7977282ae6a7c3ab056b61ff32f5617d96051234767b1c29b1836f499f0b038e'},1.3767740900096104e-07,buyer,-218.0153153407399,0x7977282ae6a7c3ab056b61ff32f5617d96051234767b1c29b1836f499f0b038e,0x3917111C1F75E9b1A6Bce239750c3Feca00C55A7
24,0x7ca67b40834a48babbc841d31fe66fe9fef72a87020be057c31ef0fc7679a8e9-0,2023-04-21 01:01:11,WETH/DED,2.4617114053598246,0.0,0.0,40467986629.667625,5157.886810685466,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x7ca67b40834a48babbc841d31fe66fe9fef72a87020be057c31ef0fc7679a8e9'},1.2745597792859184e-07,buyer,-5157.886810685466,0x7ca67b40834a48babbc841d31fe66fe9fef72a87020be057c31ef0fc7679a8e9,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
25,0x83beb3b8a05c41964b82dc602cdeef5f0f4bdbfc9cfdda53bd96ac1e75618bb4-0,2023-04-21 01:01:11,WETH/DED,5.79568e-13,0.0,0.0,0.010000003790148834,1.128847340667134e-09,0xdc912f27f963c7d982b4a691e18e86f37976b046,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x83beb3b8a05c41964b82dc602cdeef5f0f4bdbfc9cfdda53bd96ac1e75618bb4'},1.128846912817353e-07,buyer,-1.128847340667134e-09,0x83beb3b8a05c41964b82dc602cdeef5f0f4bdbfc9cfdda53bd96ac1e75618bb4,0xdC912f27f963C7D982b4a691E18e86F37976B046
26,0x947db3f4e92c6df8024be4c5997783d9a76ff54617db1ed214eb4eeed36e8294-0,2023-04-21 01:01:11,WETH/DED,0.01,0.0,0.0,172643903.5415845,19.48311450918886,0x14fe1ab74199bb2c85c85e325279bcc39ff73463,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x947db3f4e92c6df8024be4c5997783d9a76ff54617db1ed214eb4eeed36e8294'},1.1285144803561504e-07,buyer,-19.48311450918886,0x947db3f4e92c6df8024be4c5997783d9a76ff54617db1ed214eb4eeed36e8294,0x14fE1AB74199bB2c85c85E325279bcC39Ff73463
27,0x991012e09ab5e65c00a940e21a854e8aaf830e57e3a9e903f0e81be62a7f301d-0,2023-04-21 01:01:11,WETH/DED,0.05,0.0,0.0,876560240.9071401,97.53128696108223,0xf5719e315ad1779a0cea2e434adc017269d83cc0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0x991012e09ab5e65c00a940e21a854e8aaf830e57e3a9e903f0e81be62a7f301d'},1.112659260704643e-07,buyer,-97.53128696108223,0x991012e09ab5e65c00a940e21a854e8aaf830e57e3a9e903f0e81be62a7f301d,0xf5719E315ad1779A0CEA2E434AdC017269D83cc0
28,0x9d9cfd1596c1a7327a0f5ca0cada9c0b8d014859091ec5bce30d8aa69f574764-0,2023-04-21 01:01:11,WETH/DED,0.35,0.0,0.0,6284668742.1692,688.9307033818034,0x7e3f8a5eb16b8a11e7de6732bfeab8e9ae187f38,0xfc33632e12bf6b900ffe84fa98d950f855d5cec7,{'id': '0x9d9cfd1596c1a7327a0f5ca0cada9c0b8d014859091ec5bce30d8aa69f574764'},1.0962084584652489e-07,buyer,-688.9307033818034,0x9d9cfd1596c1a7327a0f5ca0cada9c0b8d014859091ec5bce30d8aa69f574764,0x7E3F8a5eb16B8a11e7De6732BFEab8E9ae187F38
29,0xc36761798108e9b4b57b75207edb0963bc737d36c171a7a66a71a45c37aef976-0,2023-04-21 01:01:11,WETH/DED,0.0,2.5315074946215486,40467986629.667625,0.0,4615.177108451485,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0xc36761798108e9b4b57b75207edb0963bc737d36c171a7a66a71a45c37aef976'},1.140451377204923e-07,seller,4615.177108451485,0xc36761798108e9b4b57b75207edb0963bc737d36c171a7a66a71a45c37aef976,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
30,0xc8a02f6828671a4ef77105fd27b641a2eb2ff80bbb81866a707f24f14eb85211-0,2023-04-21 01:01:11,WETH/DED,0.1118024352558012,0.0,0.0,1567687565.836,218.40846506740363,0xa6510c7d70a4613fa2230d1318692beff574cf73,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,{'id': '0xc8a02f6828671a4ef77105fd27b641a2eb2ff80bbb81866a707f24f14eb85211'},1.393188731141929e-07,buyer,-218.40846506740363,0xc8a02f6828671a4ef77105fd27b641a2eb2ff80bbb81866a707f24f14eb85211,0xA6510c7d70A4613FA2230D1318692bEFF574CF73
31,0x794669159cad6fb028dfbe28f1100fb205baa0730ca5ef9d6b50cc92d1dfd7f9-0,2023-04-21 01:01:35,WETH/DED,0.1,0.0,0.0,1625666864.2907774,195.3414936926486,0x3f19e78ff153956d43e69ddfdde68cbefd19561e,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x794669159cad6fb028dfbe28f1100fb205baa0730ca5ef9d6b50cc92d1dfd7f9'},1.2016083859706975e-07,buyer,-195.3414936926486,0x794669159cad6fb028dfbe28f1100fb205baa0730ca5ef9d6b50cc92d1dfd7f9,0x3F19E78FF153956D43E69ddFddE68cbEfD19561E
32,0x91a1d2ac2405149663873083c543c889f4b1c0010f59d39a2af5785a1eb47b60-0,2023-04-21 01:01:35,WETH/DED,0.8432228761599999,0.0,0.0,13863735695.660545,1683.088924255114,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x91a1d2ac2405149663873083c543c889f4b1c0010f59d39a2af5785a1eb47b60'},1.214022656809545e-07,buyer,-1683.088924255114,0x91a1d2ac2405149663873083c543c889f4b1c0010f59d39a2af5785a1eb47b60,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
33,0xe1114257c85864c5a28eb06666336b3ccbc3d7aec997bd72094bd27f602ac2b8-0,2023-04-21 01:01:35,WETH/DED,0.5,0.0,0.0,7619462652.036737,987.5198768025,0xa16f60f031029bea07898c28649415b689a90796,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xe1114257c85864c5a28eb06666336b3ccbc3d7aec997bd72094bd27f602ac2b8'},1.296049238509659e-07,buyer,-987.5198768025,0xe1114257c85864c5a28eb06666336b3ccbc3d7aec997bd72094bd27f602ac2b8,0xa16f60F031029bEa07898C28649415B689a90796
34,0xfb34bffb3ee9256771defc086d03d76deeb5a3f2ee3a63b166ce9d233175ba7d-0,2023-04-21 01:01:35,WETH/DED,0.009000000000000001,0.0,0.0,147220763.1102008,17.535151348476845,0xd1a310ff65bd33c887a65231ede69ba6c7c12199,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xfb34bffb3ee9256771defc086d03d76deeb5a3f2ee3a63b166ce9d233175ba7d'},1.1910786887683134e-07,buyer,-17.535151348476845,0xfb34bffb3ee9256771defc086d03d76deeb5a3f2ee3a63b166ce9d233175ba7d,0xd1A310fF65bD33c887a65231eDe69ba6C7c12199
35,0xfe287aeca52d7c8ca4c63e91e8928151087418ef0ee9bda0b84ae85c83f10c89-0,2023-04-21 01:01:35,WETH/DED,0.0,0.884809766250484,13863735695.660545,0.0,1686.751413049114,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0xfe287aeca52d7c8ca4c63e91e8928151087418ef0ee9bda0b84ae85c83f10c89'},1.2166644330770673e-07,seller,1686.751413049114,0xfe287aeca52d7c8ca4c63e91e8928151087418ef0ee9bda0b84ae85c83f10c89,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
36,0x093f1963c952c3b05b02e9559936f98f08ceda64457a742c2a751bf3526699df-0,2023-04-21 01:01:47,WETH/DED,1.0,0.0,0.0,10938663566.030594,1994.4663512369823,0x7cdf84e2515118a89cbd81c2e6ad1d874aded3d0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x093f1963c952c3b05b02e9559936f98f08ceda64457a742c2a751bf3526699df'},1.8233181221796469e-07,buyer,-1994.4663512369823,0x093f1963c952c3b05b02e9559936f98f08ceda64457a742c2a751bf3526699df,0x7cdf84E2515118A89CBD81C2E6Ad1d874aded3d0
37,0x1fc16f50107946e841bd7f56a86eed7100a8553091ea9ef43399f89de1c46aaa-0,2023-04-21 01:01:47,WETH/DED,3.3009798149360843,0.0,0.0,44940376136.952835,7032.948682337393,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x1fc16f50107946e841bd7f56a86eed7100a8553091ea9ef43399f89de1c46aaa'},1.5649510055067062e-07,buyer,-7032.948682337393,0x1fc16f50107946e841bd7f56a86eed7100a8553091ea9ef43399f89de1c46aaa,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
38,0x64f528d98aa295d0fb6e3340804db8048f1a4e9e0263e8b69a7a3c66155182da-0,2023-04-21 01:01:47,WETH/DED,0.01,0.0,0.0,149057758.84869602,19.484064545235675,0x979bec5ccf8614a5f1e7c1384afe4299460eca7f,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x64f528d98aa295d0fb6e3340804db8048f1a4e9e0263e8b69a7a3c66155182da'},1.3071486312237765e-07,buyer,-19.484064545235675,0x64f528d98aa295d0fb6e3340804db8048f1a4e9e0263e8b69a7a3c66155182da,0x979beC5ccf8614A5f1E7C1384Afe4299460eCa7F
39,0xc6110190c97bfd67c6ba8aacefdf68061b10fff3937cab1a00c21a54721eee7d-0,2023-04-21 01:01:47,WETH/DED,0.01,0.0,0.0,149220478.46881562,19.48406744962885,0x8351a23658ec628673adb47979a4bed74693e16d,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xc6110190c97bfd67c6ba8aacefdf68061b10fff3937cab1a00c21a54721eee7d'},1.3057234268083832e-07,buyer,-19.48406744962885,0xc6110190c97bfd67c6ba8aacefdf68061b10fff3937cab1a00c21a54721eee7d,0x8351A23658EC628673adB47979A4BED74693E16d
40,0xf38efbd12c481ed769634674d967717b71c45a38973077e55b1d3d03eba50698-0,2023-04-21 01:01:47,WETH/DED,0.0,3.5791610043658446,44940376136.952835,0.0,6418.298922298875,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0xf38efbd12c481ed769634674d967717b71c45a38973077e55b1d3d03eba50698'},1.428180953078704e-07,seller,6418.298922298875,0xf38efbd12c481ed769634674d967717b71c45a38973077e55b1d3d03eba50698,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
41,0x4f8d5cc14c3c608ca989458060644e2d68101f61d8cd469c6e45e10ff5571825-0,2023-04-21 01:01:59,WETH/DED,1.0,0.0,0.0,10265939082.397032,1992.9530298781037,0xc5d9e9bc191b8e7b7c798b90a4b4232bc6f81fc5,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0x4f8d5cc14c3c608ca989458060644e2d68101f61d8cd469c6e45e10ff5571825'},1.9413255951376264e-07,buyer,-1992.9530298781037,0x4f8d5cc14c3c608ca989458060644e2d68101f61d8cd469c6e45e10ff5571825,0xC5D9e9BC191B8E7B7C798b90A4B4232bC6f81Fc5
42,0x86a875f8a454796a7551452349a0ad0b9cef093d46befb52588ffb39bbe05ff8-0,2023-04-21 01:01:59,WETH/DED,3.2598767459851303,0.0,0.0,41244693946.22788,6914.137085575662,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x86a875f8a454796a7551452349a0ad0b9cef093d46befb52588ffb39bbe05ff8'},1.676370079164573e-07,buyer,-6914.137085575662,0x86a875f8a454796a7551452349a0ad0b9cef093d46befb52588ffb39bbe05ff8,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
43,0x93ee2b08f303860d05015417020a50cec7618934b94ee2efd2c0b722b8f7b1a9-0,2023-04-21 01:01:59,WETH/DED,0.0,3.525958870808138,41244693946.22788,0.0,6348.599833842062,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,{'id': '0x93ee2b08f303860d05015417020a50cec7618934b94ee2efd2c0b722b8f7b1a9'},1.5392525016960845e-07,seller,6348.599833842062,0x93ee2b08f303860d05015417020a50cec7618934b94ee2efd2c0b722b8f7b1a9,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13
44,0xf44e0209518af01e41d14b3106666112fa09e95553c55c4cac82ca4891e67761-0,2023-04-21 01:01:59,WETH/DED,0.01,0.0,0.0,137790412.82561374,19.483857034325368,0x1ab4f8817d0ef710deebdf75ef7c921407c26073,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,{'id': '0xf44e0209518af01e41d14b3106666112fa09e95553c55c4cac82ca4891e67761'},1.414021239560691e-07,buyer,-19.483857034325368,0xf44e0209518af01e41d14b3106666112fa09e95553c55c4cac82ca4891e67761,0x1aB4f8817D0ef710DeebdF75eF7C921407c26073
